,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,MCA0,MCA1,MCA2,MCA3,MCA4,MCA5,MCA6,MCA7,Cluster
290705,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07900602502788921,0.25450882159921495,-0.2021001502510684,-0.058990010934129825,0.11030782091120891,-0.024724019559796306,0.0358342344948066,-0.18715265429739592,0
290714,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.013432757349630375,0.2264134859793306,0.2656371858496561,0.02058706640972135,0.20148590075633635,-0.1302756830241034,-0.004235822375339449,-0.003725951087961418,0
290723,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,-0.06345800113522693,-0.3073132137759606,-0.08181014987017518,0.6934597579162456,0.3711083328205155,0.9609208494518765,-0.5210551544876528,0.36556274967527946,1
290773,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.04471731691391829,0.24911012321823425,0.030682710459588983,0.0015622848198556542,0.16920104123966273,-0.08935654774327184,0.01893210371471857,-0.08458276903708027,0
290792,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.1328815689726584,-0.27599241652038586,-0.0773045014488133,-0.03644691147153066,-0.0014186097015028182,-0.05078022404487863,-0.08490547899071552,-0.09971657430421238,2
290835,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.06495019225049069,0.2868589600813171,-0.34496511119576506,0.26311107348216034,0.21467934829003651,-0.09472804788030667,0.20855496762368278,-0.046453029227278765,0
290839,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.04772146546360128,0.23181218436031129,0.032854325138998844,-0.039965229344264136,0.14259268042788253,-0.06564315484062787,0.012666308404748581,-0.10629583634827705,0
290879,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.026631241332891565,-0.2493738184980536,0.2899793896686732,0.09896562916680905,0.1408495430524559,-0.19494061995061018,0.03275832866930904,0.2622966392625885,1
290925,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10542448342075543,-0.3750697935307515,-0.11266099087541237,0.131320347443517,-0.09386334558946537,0.057670888812891404,-0.06617391716929828,-0.2586335371673488,2
290992,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.03488144577022717,-0.16174757914371504,-0.2642706920623855,-0.10683422460127769,-0.07704212738028005,-0.1662080439867806,-0.1442782494294642,0.2872898118672852,2
291050,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.6015367950625911,-0.3798967019298949,0.3379414829193558,-0.46169920100642464,0.2039317231541586,0.08925394448423125,0.45597999516062715,0.5143165069537973,1
291053,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.026631241332891565,-0.2493738184980536,0.2899793896686732,0.09896562916680905,0.1408495430524559,-0.19494061995061018,0.03275832866930904,0.2622966392625885,1
291112,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
291135,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.11565284218576902,-0.22094564079937992,-0.4551239377835771,0.26662939135489383,0.07066805816065119,-0.07986511708455744,0.11098318022821868,-0.0398737671832141,2
291167,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.06405059058530618,-0.1994858275839508,-0.3402603897965107,0.20232277733459328,0.12620686952050117,-0.031939141087363856,0.21048758726368902,-0.04765743929245051,2
291176,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.1764716356880269,0.009182741133063355,0.28269307015604367,0.5698624918499469,-0.32428436050380577,-0.07795085973401321,0.09978445391139606,-0.031673771421441135,3
291210,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.15057594457406256,-0.28896438713482453,-0.2803896207945614,0.21035593516394965,0.07021211384345344,-0.05087611481307608,0.0718399645854761,-0.17011327259616063,2
291247,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.04838325823635537,-0.05546285204743447,0.5652852480622592,0.42652029010921355,-0.4328210085768746,0.0785221198891479,0.06127497919209201,-0.12797770810186576,3
291252,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.013432757349630375,0.2264134859793306,0.2656371858496561,0.02058706640972135,0.20148590075633635,-0.1302756830241034,-0.004235822375339449,-0.003725951087961418,0
291260,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.18532155932015815,0.37134392080250217,-0.010773721862741037,-0.3684923040823066,-0.016468860110834493,0.006104263764870207,-0.10178118349554632,-0.03600744871061024,0
291262,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
291338,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.14967634290887805,0.1973804005304435,-0.2850943421938158,0.2711442313115167,0.15868459261298878,-0.11366502160601888,0.0699073449454699,-0.16890886253098888,0
291339,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
291372,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
291416,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.0015226770929526812,-0.22758116320383523,0.127476946304214,0.28189985467844453,0.21738494936562863,-0.13749080455167093,0.170417530393543,0.13576926391698393,1
291442,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
291454,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,-0.014011143549089427,0.6534299342359418,0.20466256039014014,-0.005231429129994341,-0.5253973661463974,-0.004263928969784982,-0.15643897042500865,0.007645839313030027,3
291484,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.02912748819701265,-0.26750457391939536,-0.16552607280749496,0.14604932114364905,0.12575092520330342,-0.0029501388158825054,0.17134437162094643,-0.17789694470539705,2
291489,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
291499,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.14493622003793633,0.5656507653246831,0.07278662308796474,-0.26245215196014526,0.06059703518323271,-0.11935939043793703,-0.1292080866765908,0.09518196892968994,0
291551,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.0012574697020907794,0.19614357650696893,0.06472368118331802,0.22586239888108187,0.2465082634895124,-0.10665818088965687,0.14624382589088217,-0.09583571669110645,0
291565,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,-0.2398342730972667,0.6345806982268377,0.8139421927658098,-0.21957919652665028,-0.5313544082492998,0.5486223444055225,0.4660916226251754,-0.38800123650574,3
291576,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,-0.006401402359384154,-0.016957586888152788,0.24984614829914858,-0.06659382364401827,0.28115306510827076,-0.12469865533352814,-0.01753047238315196,0.006238187946499388,1
291577,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0.17060709697822954,0.2850546809136335,0.3771107368450006,-0.17701987739453087,0.06536656512956207,0.19022823908660172,1.374518322597628,-0.06463557298780348,0
291578,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,-0.006401402359384154,-0.016957586888152788,0.24984614829914858,-0.06659382364401827,0.28115306510827076,-0.12469865533352814,-0.01753047238315196,0.006238187946499388,1
291580,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
291597,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.03488144577022717,-0.16174757914371504,-0.2642706920623855,-0.10683422460127769,-0.07704212738028005,-0.1662080439867806,-0.1442782494294642,0.2872898118672852,2
291603,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.04745625807273938,-0.19191255535049287,0.09560759025989485,0.01607222645309847,0.11346936630399874,-0.0964757785026419,0.03684001290740937,0.12530914425981332,1
291620,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.03644577948124617,-0.29559990953927984,0.30221126329322967,0.22562639848750032,0.21692900504843088,-0.10850180228018957,0.1312743147508003,0.005529758504037449,1
291630,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.14118344417684245,-0.1856098750248268,-0.20962730247637054,-0.24643907640238819,-0.054244119854301436,-0.04837393043727409,-0.06074913194667847,0.06840981639598338,2
291663,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.10159700940837049,-0.2532957792814821,-0.31225897683888054,-0.055471693061396335,-0.033703469218176435,-0.009861088764047087,-0.06173755290065749,-0.18057339225333122,2
291699,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
291743,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.12749270052233488,0.04485134898640569,0.2508237141117245,0.3040348636246008,-0.42819994356543567,-0.03693583368498422,-0.0337930635747375,-0.04213389107861175,3
291772,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
291781,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,-0.3569018216986642,0.23337870137911484,0.46831212750185264,-0.8469093591305193,0.27701833736336007,0.4249326796844981,0.6005556189753753,0.7697829707631393,1
291806,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.0919733249517239,-0.34063800970088365,0.20528767645740215,-0.179789113212264,-0.10995525777457159,0.10569275557828244,-0.12341495371001954,-0.19602051098463705,1
291830,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.1764716356880269,0.009182741133063355,0.28269307015604367,0.5698624918499469,-0.32428436050380577,-0.07795085973401321,0.09978445391139606,-0.031673771421441135,3
291886,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.05768461683775299,-0.3460367080818644,0.43807053716805955,-0.11923681745827848,-0.051062037446117814,0.04106022739480693,-0.14031708449010757,-0.09345062572432136,1
291896,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.027657235554896558,-0.2985737930171636,0.07602064016636938,-0.2006157543485348,-0.2149651703186164,-0.05238543099197569,-0.31516955151701115,0.09024310919434722,1
291930,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,-0.006631472559074394,-0.2931750946361829,-0.15676222054428798,-0.2611680501025204,-0.2738583906470702,0.0122470971914998,-0.2982674207369231,-0.012326776065968444,2
291933,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
291981,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.13149992716224473,0.2678182457290534,0.5855800635914625,0.06486650858867767,-0.5426527748871793,0.15225972801128831,-0.1156609472938896,-0.1937269032396204,3
291982,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.05768461683775299,-0.3460367080818644,0.43807053716805955,-0.11923681745827848,-0.051062037446117814,0.04106022739480693,-0.14031708449010757,-0.09345062572432136,1
291985,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.6040330419267124,-0.3980274573512367,-0.11756397955681237,-0.41461550902958455,0.18883310530500608,0.28124442561895907,0.5945660381122644,0.0741229229858118,2
291991,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.15806724255949844,0.8794813637619886,-0.17798088662645464,-0.12476978242310402,0.1485390249718736,0.000765172370866634,0.03394539858868134,-0.161330413991043,0
292076,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
292078,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
292111,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0.11089836800976811,0.037278076752947774,-0.185044265944681,0.4902854145060956,-0.4154624403489332,0.027600803730293874,0.13985451078154212,-0.21510047463087562,3
292131,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.17032612681572498,0.506645117150187,0.15459808595800037,0.3807676904615837,0.29401005976745576,-0.22645007521277444,0.07130686116904662,0.09562915646538253,0
292140,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0.025545796432943295,0.4600861840301715,0.4441959509340825,0.26018762025033876,0.349092926810108,-0.1495350969440995,0.1316680525617743,-0.042394021056800374,0
292154,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.16717027708662935,-0.2813911149013666,0.155478359261844,0.02410538428245483,0.05747461062695101,-0.11541275222835418,-0.10180760977080353,0.002853310956103267,1
292164,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.07810642336270471,-0.231835966066053,-0.1973954288518141,-0.11977830708169694,0.021835342141673545,0.03806488723314651,0.03776685413481282,-0.18835706436256763,2
292194,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.06880506476130709,0.05873788996837688,-0.07018071795761449,0.425978800485795,-0.35992362898908326,0.07552677972748745,0.23935891781701246,-0.22288414674011203,3
292229,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
292267,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.0919733249517239,-0.34063800970088365,0.20528767645740215,-0.179789113212264,-0.10995525777457159,0.10569275557828244,-0.12341495371001954,-0.19602051098463705,1
292287,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0.08234123936902776,-0.041254057409521226,0.41855234403087355,0.2249992759041681,-0.5922754029983545,0.0716111699409833,-0.17180694532951185,-0.13065415564979996,3
292312,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0.0877301078193513,-0.3620978229163128,0.0904241284703357,-0.11548249919196342,-0.1654940691344216,0.05776677958108884,-0.22291936074548985,-0.1882368388754006,1
292319,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.052210732248740295,0.06631116220183482,0.36568726209879093,0.23972824960430023,-0.37266113220558567,0.010990142312209374,0.0657113434607328,-0.04991756318784816,3
292350,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0.16627067542144483,0.20495367276390145,0.1507736378625897,0.08489368043002193,0.14594708939648637,-0.17820165902129698,-0.10374022941080974,0.0040577210212749985,0
292363,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.030027089862197154,0.21884021374587265,-0.17023079420674925,0.20683761729121616,0.2142234039728388,-0.06573904560882532,0.1694117519809402,-0.1766925346402253,0
292401,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.008705681672060936,-0.3817053159352068,0.4699398932123787,0.1465908107670676,0.05285354561551202,4.520134577793224e-05,-0.006739567003974011,-0.08299050606715078,1
292405,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0.05894179511918447,-0.32127043025606733,0.31097511555643664,-0.18159097275866912,-0.18268031080194277,-0.09330456627280725,-0.33833747760706917,0.17109992714346606,1
292426,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.21614921225232137,-0.31705972275470895,0.18734771530616318,0.28993301250780085,0.16139019368858087,-0.15642777827738316,0.03176990771533004,0.013313430613273867,1
292458,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0.31291928113018075,0.19203782263467353,0.24276883497931961,-0.15521639552928418,-0.6430238774658206,0.2477603508181967,0.025167486355357902,0.5080590940156582,3
292526,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,-0.0460810717414736,0.4565328278871441,-0.25719040356246514,0.12784339876627399,-0.5513100980971986,-0.02505637803354622,-0.050769419692359936,0.11231760225744175,3
292539,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.18086102074113689,0.14063258886294547,-0.11428194762649008,0.03349040293975778,-0.539918674046688,0.030102988106095865,0.007265414249387565,0.023422614361268378,3
292550,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.1555602765112021,0.42734109684140564,0.010334255972640228,0.1396232567460692,-0.4370145914655166,0.07935625029731498,0.07839828088371537,-0.07753701851580132,3
292551,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.008591937327253977,0.7476986739533171,0.4963601225076049,0.1643614669551491,0.3431767435614332,-0.1168125148709881,0.08830964356192626,-0.09768309653738444,0
292553,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07780374782951843,0.8211161186697425,0.08884294480793178,0.16008262739210782,0.28473946755017704,-0.08116898895899392,0.14435498998475688,-0.07001347638475354,0
292567,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0.07455946037149631,-0.015323681444068855,0.3439597482507457,-0.75767111962233,-0.13420358826784626,0.5918164125372218,0.6360835596628471,0.40011648030102676,1
292574,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
292620,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.06667390702007694,-0.18527703294603756,-0.48699329382789625,0.0008017631295478779,-0.03324752490097868,-0.03885009103552844,-0.02259433725791489,-0.05033388684038471,2
292637,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.07964041930221182,0.31712886955367875,-0.14405160652942672,0.05783574101079987,0.16965698555686048,-0.11834555001475316,0.05807531935746117,0.045656736375866265,0
292642,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.052210732248740295,0.06631116220183482,0.36568726209879093,0.23972824960430023,-0.37266113220558567,0.010990142312209374,0.0657113434607328,-0.04991756318784816,3
292672,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.012533155684445867,-0.2599313016859374,0.2703419072489105,-0.04020122973784576,0.113013421986801,-0.06748677623116059,-0.0023032027353332234,-0.004930361153133164,1
292679,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,-0.16043921421618518,0.026431846847134108,0.5211840183933836,0.03403189256317626,-0.6128160536344794,0.033098328267756286,-0.17081852437553285,0.11832905299951466,3
292684,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,-0.10736257478516578,0.2495470617100912,0.6801053010580473,0.13446558749913892,-0.49304514864636273,0.14129275806720976,-0.06997618084306133,-0.1875660173850459,3
292776,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.11392912741618277,0.3225275679346595,-0.3768344672400842,-0.0027165547431856115,0.11076376522840668,-0.05371302183127766,0.07497745013754918,-0.05691314888444938,0
292791,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,-0.046821863798416775,-0.2545326033049567,0.037559046538253156,-0.10075352549183124,0.05412020165834717,-0.002854248047685054,0.014598928044754803,-0.1075002464134488,1
292800,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.019267532341810313,0.4494373440249738,0.6101743948126367,-0.3164301537141937,0.053848297810188815,0.223134056077619,-0.4400952347214729,-0.3700349719687301,0
292831,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.038519988594232765,-0.2070696882402559,-0.324490850463437,-0.18213246238208758,-0.10978293121415142,-0.09629990643446767,-0.16025353898214878,0.0761934885052198,2
292902,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0.16717027708662935,-0.2813911149013666,0.155478359261844,0.02410538428245483,0.05747461062695101,-0.11541275222835418,-0.10180760977080353,0.002853310956103267,1
292934,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.07561017649858359,-0.2137052106447112,0.25811003362435403,-0.16686199905853702,0.03693395999082601,-0.1539255939015812,-0.10081918881682451,0.25183651960541786,1
292935,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-0.19963023199103117,-0.22375870340337192,-0.6708529336516668,1.1047104347855787,0.5852744913449685,1.2399655831539662,-0.25421695260869975,0.5902393838357484,2
293014,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0.241872128862909,-0.19221471202914123,-0.15258522605213642,-0.593758539935714,-0.41260286255148027,0.3833820993651014,-0.14079088472533646,0.2810993282697506,2
293030,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,-0.0621510564877828,0.6935318728710823,0.10235104026739598,-0.28343960548619,0.37173394624849,0.05171758872998491,-0.10626740504698612,-0.3269972842685704,0
293033,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0.11724948738470566,0.2835299022872298,-0.004323196706663215,0.28033399552562105,0.17423915477933902,-0.3346445050122279,-0.02953548236342483,0.40152422684994316,0
293043,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,-0.03351465833242915,0.5463761143845783,0.17493639647848203,0.2468619975308219,0.2999412448864891,-0.1675571292715023,0.12512650175368864,0.08168459850157161,0
293048,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,-0.07650977816376811,0.2726395770205568,0.25340531222509965,-0.1060737029109699,0.12540643876036137,-0.216714500694524,-0.10275180845683074,0.2530409296705896,0
